,date,day,month,year,Mon,Tue,Wed,Thu,Fri,Sat,Sun,pressure,temperature,humidity,windspeed,wind_direction,maximum_windspeed_x,maximum_wind_direction,rainfall,volume,level,alarms_count,price,D+1,D+3,D+5,D+7
7370,2021-03-30,30,03,2021,1,0,0,0,0,0,0,968.881672097117,23.140610572187025,84.03228579249254,1.5606401092234072,158.5888925251937,7.69491566381018,213.956806230057,0.6329048979994797,197730.0,0,0.0,5.4,6.0,6.0,9.5,8.2
7371,2021-03-31,31,03,2021,0,1,0,0,0,0,0,968.8934753758056,23.04835182702802,84.99056840674298,1.3281810928299649,139.43479416453795,6.987177238450755,214.92112733812155,0.3590524389830863,165240.0,0,0.0,6.0,5.6,10.4,10.1,8.3
7372,2021-04-01,01,04,2021,0,0,1,0,0,0,0,969.897271984716,23.35572887620835,82.99220775100528,1.3006477026301009,153.51093818825626,6.77770549529172,216.03618454444936,0.0156917832453813,171707.0,0,0.0,5.6,6.0,9.5,8.2,8.4
7373,2021-04-02,02,04,2021,0,0,0,1,0,0,0,971.006457417476,23.54593801361728,80.72770176186249,1.3342030918124783,162.89569098275217,6.840738137959567,216.835261038934,0.0161835865240698,172943.0,0,0.0,6.0,10.4,10.1,8.3,8.6
7374,2021-04-03,03,04,2021,0,0,0,0,1,0,0,972.1910067212232,23.105089058184788,82.16645032621885,1.501359005235613,140.01834027540417,6.951106173451363,200.0674416692825,0.131563198324602,152479.0,0,0.0,10.4,9.5,8.2,8.4,8.9
7375,2021-04-06,06,04,2021,1,0,0,0,0,0,0,976.2831787289514,19.73806916115825,75.78507881104282,1.882891616402642,119.28676007378796,7.851327799691965,162.75729389864767,0.1072491602945616,176552.0,0,0.0,9.5,10.1,8.3,8.6,10.2
7376,2021-04-07,07,04,2021,0,1,0,0,0,0,0,975.2095721715742,19.8277412923058,78.52125369951737,1.7143670262387078,112.45725187706664,7.229983173892229,163.7744972977794,0.2375770291470206,155792.0,0,0.0,10.1,8.2,8.4,8.9,11.4
7377,2021-04-08,08,04,2021,0,0,1,0,0,0,0,973.9056326404536,19.91976241714024,83.04313673784047,1.856877210826822,124.59544990224288,8.569816408175294,160.1351677421472,1.5559376848847255,177394.0,0,0.0,8.2,8.3,8.6,10.2,12.4
7378,2021-04-09,09,04,2021,0,0,0,1,0,0,0,976.0105506732406,18.52943454828777,83.69723509849621,2.2113034403350187,119.090531869456,8.623849740140042,163.17889602999017,1.4938885045568566,175632.0,0,0.0,8.3,8.4,8.9,11.4,11.7
7379,2021-04-10,10,04,2021,0,0,0,0,1,0,0,977.3961244437324,19.720254220418926,82.35297280341425,1.942614915744855,124.64463023011172,8.267161732773765,174.94242110351598,1.0885606357043978,177432.0,0,0.0,8.4,8.6,10.2,12.4,10.6
7380,2021-04-11,11,04,2021,0,0,0,0,0,1,0,977.3892391978306,21.079128072020364,82.80572150663866,1.622123112466166,137.40364662355435,7.444596787956051,194.36754022199824,1.2222491602945618,173623.0,0,0.0,8.6,8.9,11.4,11.7,10.8
7381,2021-04-13,13,04,2021,1,0,0,0,0,0,0,973.9000326992492,22.286995291564388,82.34122769075218,1.550564809499773,137.7008583312081,7.387017176455677,185.93531023533376,2.137679194402099,170167.0,0,0.0,8.9,10.2,12.4,10.6,10.6
7382,2021-04-14,14,04,2021,0,1,0,0,0,0,0,973.802487691066,20.991743166048355,84.39985828164106,2.042512545839936,129.14248702944855,8.345942145415934,170.33833846269013,2.655682467724521,127946.0,0,0.0,10.2,11.4,11.7,10.8,10.7
7383,2021-04-15,15,04,2021,0,0,1,0,0,0,0,973.0727004570234,20.92693138208764,83.30493193139556,1.8434945425666127,133.69641150484654,8.157816821367739,181.61848327859497,0.8373518621598733,117827.0,0,0.0,11.4,12.4,10.6,10.6,10.3
7384,2021-04-16,16,04,2021,0,0,0,1,0,0,0,973.446022879282,21.50810977815965,83.424408199808,1.600777684956138,128.57202525280073,7.01462794086686,188.85642250945847,0.5002631425260954,130546.0,0,0.0,12.4,11.7,10.8,10.7,11.0
7385,2021-04-17,17,04,2021,0,0,0,0,1,0,0,974.6608524249856,21.64358307877686,78.61198919685687,2.090123222144591,128.05656955649383,9.38764566724936,168.51141854113436,0.6956098160322666,171361.0,0,0.0,11.7,10.6,10.6,10.3,10.8
7386,2021-04-18,18,04,2021,0,0,0,0,0,1,0,975.1897048840024,20.86259947221949,73.01034985259457,2.3207789598495085,126.4869829098247,9.42983090390432,167.9353542140172,0.7589160529569863,166709.0,0,0.0,10.6,10.8,10.7,11.0,13.5
7387,2021-04-20,20,04,2021,1,0,0,0,0,0,0,972.9327093255192,21.79364480054695,75.57711414579568,1.9245748198137949,132.36191414319288,8.325568085835776,187.6445117698364,0.0401838879797744,167733.0,0,0.0,10.8,10.6,10.3,10.8,11.4
7388,2021-04-21,21,04,2021,0,1,0,0,0,0,0,971.7990664748428,22.625950300873924,77.23026641768782,1.9637148610927888,134.17607493967944,8.488944698795043,181.4665289758101,1.0146262094748897,156518.0,0,0.0,10.6,10.7,11.0,13.5,10.7
7389,2021-04-22,22,04,2021,0,0,1,0,0,0,0,969.679886146974,22.74906505497228,84.11715166358945,1.6330591233878706,153.0170585462368,7.6396163666126755,199.2438576289289,3.895937684884725,138495.0,0,0.0,10.7,10.3,10.8,11.4,11.1
7390,2021-04-23,23,04,2021,0,0,0,1,0,0,0,969.001195662282,22.52513105475539,83.19516649445698,1.937260335951884,136.6045920019713,9.06042289768678,177.25281136602442,2.576386232045308,152687.0,0,0.0,10.3,11.0,13.5,10.7,11.9
7391,2021-04-24,24,04,2021,0,0,0,0,1,0,0,971.1031596557352,22.132987028568813,82.32118940771394,1.7873570630248778,118.45672598198536,8.335631935924471,168.45581690461904,3.608955790146781,142306.0,0,0.0,11.0,10.8,11.4,11.1,12.5
7392,2021-04-25,25,04,2021,0,0,0,0,0,1,0,972.8321458593568,20.73140045508001,86.28038201322862,1.5103029437059925,106.49791234102808,7.276684507959855,155.72726421725426,5.423603907986387,164011.0,0,0.0,10.8,13.5,10.7,11.9,11.5
7393,2021-04-27,27,04,2021,1,0,0,0,0,0,0,974.996759376827,21.2176024131842,84.63664701439743,1.498486359260557,138.27996657118342,7.151581357519063,210.96679288118824,2.1501996526672382,139277.0,0,0.0,13.5,11.4,11.1,12.5,11.0
7394,2021-04-28,28,04,2021,0,1,0,0,0,0,0,974.4249099496584,21.44556050616581,86.08509218624685,1.2881753936304423,130.00828081013594,6.196877386534282,193.2951217106495,5.971394415351362,172239.0,0,0.0,11.4,10.7,11.9,11.5,10.8
7395,2021-04-29,29,04,2021,0,0,1,0,0,0,0,972.8344025846832,20.22038473724312,89.708019878964,1.4099429877384622,112.64821534368753,7.3354501567671235,162.2168782594754,15.281315564825404,141390.0,0,0.0,10.7,11.1,12.5,11.0,11.4
7396,2021-04-30,30,04,2021,0,0,0,1,0,0,0,972.1664811444213,21.91026035227844,78.40687421611621,1.340875884628806,148.53855904254183,6.796092430350496,217.67680132998035,0.0947361867566642,163461.0,0,0.0,11.1,11.9,11.5,10.8,11.5
7397,2021-05-01,01,05,2021,0,0,0,0,1,0,0,972.2982323719172,22.767608208303887,73.43230231279274,1.3457858682621937,155.65639864974315,6.652670799280135,216.3928787978853,0.0307427334015087,156580.0,0,0.0,11.9,12.5,11.0,11.4,10.8
7398,2021-05-02,02,05,2021,0,0,0,0,0,1,0,973.9365302442576,23.01140601512624,77.04605026696623,1.5225452790641578,133.46654594925215,7.46157728997974,183.54074473237964,0.1412173651527362,159281.0,0,0.0,12.5,11.5,10.8,11.5,11.0
7399,2021-05-04,04,05,2021,1,0,0,0,0,0,0,972.4759564792612,23.919075408274217,81.13529711814273,1.7074879959217684,149.52219243043055,8.323960361151308,195.83007728550743,1.1673027623235397,180690.0,0,0.0,11.5,11.0,11.4,10.8,10.6
7400,2021-05-05,05,05,2021,0,1,0,0,0,0,0,973.8964147444002,22.760214650604816,83.31176731623292,1.917307963188544,121.2406867021163,9.058492845040282,166.0016516819961,3.438661191128777,152277.0,0,0.0,11.0,10.8,11.5,11.0,10.4
7401,2021-05-06,06,05,2021,0,0,1,0,0,0,0,974.5348762828615,22.98247324307617,81.76675913292686,1.5207449517319156,135.5467423485975,7.149869019031517,189.8004208677299,0.0704942516852416,150922.0,0,0.0,10.8,11.4,10.8,10.6,11.4
7402,2021-05-07,07,05,2021,0,0,0,1,0,0,0,972.9342216183773,24.265942964843767,80.64068400439318,1.4318742479675948,165.60075216856475,7.363666697427086,218.36182090362377,0.0785138916197751,153924.0,0,0.0,11.4,11.5,11.0,10.4,13.0
